channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Fp1,1.2864295243661277e-09,5.646602421995235e-10,0.4389360097108724,1.4970986339513163e-11,0.011637626512723214,4.738137259685297e-12,0.0036831689338131103,3.175874301992185e-12,0.002468751098943456,1.5417811294132864e-12,0.0011984963810380363,0.4813693002503539,0.004062240280173277,0.000181106698544754,0.00012406357044913072
EEG F3,9.164245760135008e-11,4.117426718374088e-11,0.4492924814702296,3.0314321850075027e-12,0.033078905393332046,2.6094835098116007e-12,0.028474612948105375,2.537870584402915e-12,0.027693174657567533,1.3872347171390676e-12,0.015137467429928797,0.3680675107037694,0.0580194752978829,0.0024255841972774077,0.0019137807250818397
EEG C3,1.0832885894613484e-11,5.469821555769508e-12,0.5049274596799094,9.312208730928632e-13,0.08596240024607857,8.885862922623154e-13,0.08202673792623938,4.843363447638151e-13,0.04470981689234309,1.4932351594069678e-13,0.013784278482518312,0.1863255936117065,0.037761621983634426,0.001959876799987618,0.0009726419881660138
EEG P3,6.032946507788776e-11,1.8132521437837995e-11,0.3005582995710004,3.794388405265172e-12,0.06289444801750627,4.5390948547044845e-12,0.0752384402686868,1.7724270253361304e-12,0.029379127148696844,4.1439276970476615e-13,0.006868828841259713,0.37325785466332756,0.016517115695591483,0.0007490218059968703,0.0003798688866159658
EEG O1,1.7438832307543148e-10,5.3132869787573573e-11,0.30468135050872075,1.1119792649985278e-11,0.06376454830163958,9.100533027135418e-12,0.0521854494993853,4.305765260086267e-12,0.02469067414693708,9.189560836008383e-13,0.0052695964236283465,0.43490460862691327,0.014441042636386865,0.0005342766783186828,0.0003434134623291777
EEG F7,4.063459418506689e-10,1.4025366983795945e-10,0.34515828852427005,7.408666288963348e-12,0.01823241116970725,4.610583670729136e-12,0.011346449406460452,4.676196920531577e-12,0.011507920810613305,3.1739253181832645e-12,0.007810894588310356,0.4784698843450335,0.028837112230339173,0.001080144577740665,0.0009537432506671623
EEG T3,1.0034417582489696e-10,4.1504090009730295e-11,0.4136173292424659,7.508870027312396e-12,0.07483114954689107,5.9943435624941884e-12,0.05973783244734068,3.715358810909824e-12,0.03702615304144025,2.3873522594819972e-12,0.023791637530094275,0.20337529822364236,0.10056131437004848,0.0034461765713956895,0.002963106935319582
EEG T5,9.006511145508561e-11,3.001749410637695e-11,0.33328659257082377,1.615549442066973e-11,0.17937572229315768,7.804987333303679e-12,0.08665938682811637,4.422053359079019e-12,0.0490984054495313,1.0362264678239306e-12,0.011505303786146807,0.25282120404655345,0.03332022160018065,0.0015036094596046746,0.0007891927738200228
EEG Fc1,4.728651137484216e-09,3.969092153772242e-11,0.008393708984596225,4.821176943712435e-12,0.0010195670612058402,3.985844644394423e-12,0.0008429136615299162,4.989824337418193e-12,0.001055232071967341,2.9522932641292344e-12,0.0006243415253720626,0.01178339305256485,0.9371508648755993,0.9341643590241135,7.960968362190828e-05
EEG Fc5,4.261558438084799e-09,4.0398052667343815e-11,0.009479643011888212,4.8027347732283205e-12,0.0011269902414823467,3.871817129634323e-12,0.0009085448870142372,4.797559994024796e-12,0.0011257759488054523,2.8448345497452145e-12,0.0006675573246447655,0.01306559306647075,0.932378716101252,0.9292156010981218,8.400944797897849e-05
EEG Cp1,4.690052331920213e-09,3.7656159826112756e-11,0.008028942357386337,4.640342878647599e-12,0.000989401087716166,3.788958344633783e-12,0.0008078712296761299,4.6265116345310856e-12,0.0009864520280601832,2.7541145430918274e-12,0.0005872246934959532,0.010819822108635328,0.9387182842549429,0.9358346632114689,7.662263200715639e-05
EEG Cp5,4.304863761861982e-09,3.808067594828948e-11,0.008845965413739006,4.689482795448209e-12,0.0010893452278312912,3.791000606191613e-12,0.0008806319586178711,4.708711584382233e-12,0.0010938119868270989,2.8284178940979336e-12,0.0006570284335489769,0.01249277178022072,0.9329818338692216,0.9298418535736912,8.596962585466931e-05
EEG F9,4.674016613815258e-09,3.9208522686745985e-11,0.00838861431747057,4.545237916835812e-12,0.0009724479590853813,3.7300372866767434e-12,0.0007980368053574434,4.6878521175737385e-12,0.0010029600886992114,2.8006683581311397e-12,0.0005991994871933156,0.012132844646907243,0.9367437281909801,0.9338276883896184,7.576203804723897e-05
EEG Fz,1.230042238284211e-10,4.555220642331316e-11,0.3703304244808215,3.7614655300123e-12,0.03057997045092677,3.2967883789730034e-12,0.026802237161966908,1.9099291816672495e-12,0.015527346315614449,6.365692717491004e-13,0.005175182216807875,0.4348299126397609,0.014693577264655002,0.0014320083366054432,0.000325573748160448
EEG Cz,1.9961570944431522e-11,7.98903687698826e-12,0.4002208493123073,1.5207888351063224e-12,0.07618582922856387,1.5065995650104766e-12,0.07547499989878088,1.3137146338731946e-12,0.0658121867026537,4.0878976323925964e-13,0.020478837280754978,0.26289707420791597,0.0660331753077562,0.012618440935246089,0.0014637244658317406
EEG Pz,4.835140406442183e-11,1.6931445724751138e-11,0.35017485122442843,3.709115325202359e-12,0.07671163634173797,6.08305720936625e-12,0.12580931882063617,1.894917816553714e-12,0.0391905437539929,4.649678592223851e-13,0.0096164293099509,0.3097599076665531,0.02377783213109493,0.0014761501430750534,0.0005679860934772264
