file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,19.0,0.31666666666666665,200.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,20.5,0.3416666666666667,233.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,30.0,0.5,218.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,30.5,0.5083333333333333,216.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,32.0,0.5333333333333333,234.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,32.5,0.5416666666666666,261.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,38.0,0.6333333333333333,237.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,38.5,0.6416666666666667,213.99999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,39.0,0.65,205.62499999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,172.0,2.8666666666666667,220.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,191.5,3.191666666666667,292.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,192.0,3.2,377.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,192.5,3.2083333333333335,377.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,340.0,5.666666666666667,229.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,340.5,5.675,224.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,341.0,5.683333333333334,262.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,342.5,5.708333333333333,218.99999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,343.0,5.716666666666667,218.24999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,343.5,5.725,231.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,344.0,5.733333333333333,236.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,351.5,5.858333333333333,289.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,352.0,5.866666666666666,327.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,352.5,5.875,351.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,353.0,5.883333333333334,502.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,353.5,5.891666666666667,413.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,354.0,5.9,394.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,354.5,5.908333333333333,213.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,355.0,5.916666666666667,213.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,356.0,5.933333333333334,214.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,468.5,7.808333333333334,252.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,469.0,7.816666666666666,236.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,474.5,7.908333333333333,223.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,475.0,7.916666666666667,223.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,476.0,7.933333333333334,323.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,476.5,7.941666666666666,349.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,477.0,7.95,794.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,477.5,7.958333333333333,801.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,478.0,7.966666666666667,567.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,478.5,7.975,864.4999999999999
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,479.0,7.983333333333333,418.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,480.5,8.008333333333333,352.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,481.0,8.016666666666667,315.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,481.5,8.025,289.99999999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,483.5,8.058333333333334,240.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,487.5,8.125,522.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,488.0,8.133333333333333,880.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,488.5,8.141666666666667,880.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,489.0,8.15,613.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,489.5,8.158333333333333,412.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,493.5,8.225,221.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,494.0,8.233333333333333,221.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,494.5,8.241666666666667,237.24999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,495.0,8.25,227.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,556.5,9.275,258.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,557.0,9.283333333333333,329.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,557.5,9.291666666666666,329.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,558.0,9.3,222.12499999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,618.5,10.308333333333334,320.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,619.0,10.316666666666666,320.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,619.5,10.325,271.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,620.0,10.333333333333334,312.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,620.5,10.341666666666667,276.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,621.5,10.358333333333333,206.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,623.5,10.391666666666667,231.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,625.0,10.416666666666666,316.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,625.5,10.425,326.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,666.5,11.108333333333333,254.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,667.0,11.116666666666667,291.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,667.5,11.125,372.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,668.0,11.133333333333333,258.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,668.5,11.141666666666667,348.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,669.0,11.15,322.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,680.5,11.341666666666667,234.49999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,681.0,11.35,234.49999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,769.0,12.816666666666666,248.12499999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,769.5,12.825,299.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,770.0,12.833333333333334,298.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,770.5,12.841666666666667,272.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,812.0,13.533333333333333,315.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,812.5,13.541666666666666,346.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,813.0,13.55,429.24999999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,813.5,13.558333333333334,339.49999999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,814.0,13.566666666666666,214.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,815.5,13.591666666666667,204.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,821.5,13.691666666666666,233.12499999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,822.0,13.7,252.12499999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,822.5,13.708333333333334,211.24999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,827.0,13.783333333333333,209.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,831.0,13.85,241.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,831.5,13.858333333333333,241.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,842.0,14.033333333333333,283.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,842.5,14.041666666666666,289.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,855.0,14.25,633.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,855.5,14.258333333333333,633.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,856.0,14.266666666666667,217.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,858.5,14.308333333333334,261.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,859.0,14.316666666666666,261.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,859.5,14.325,404.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,860.0,14.333333333333334,410.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,860.5,14.341666666666667,366.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,861.0,14.35,258.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,861.5,14.358333333333333,225.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,864.0,14.4,246.24999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,864.5,14.408333333333333,267.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,865.0,14.416666666666666,227.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,867.0,14.45,209.49999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,867.5,14.458333333333334,214.49999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,872.0,14.533333333333333,374.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,872.5,14.541666666666666,591.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,873.0,14.55,573.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,873.5,14.558333333333334,738.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,874.0,14.566666666666666,1636.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,874.5,14.575,1451.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,875.0,14.583333333333334,1431.9999999999998
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,875.5,14.591666666666667,990.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,876.0,14.6,988.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,876.5,14.608333333333333,1266.4999999999998
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,877.0,14.616666666666667,1383.9999999999998
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,877.5,14.625,958.4999999999998
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,878.0,14.633333333333333,1070.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,878.5,14.641666666666667,712.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,879.0,14.65,433.62499999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,879.5,14.658333333333333,387.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,880.0,14.666666666666666,251.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,880.5,14.675,233.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,881.0,14.683333333333334,219.12499999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,881.5,14.691666666666666,392.87499999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,882.0,14.7,283.0
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,882.5,14.708333333333334,218.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,885.0,14.75,248.62499999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,885.5,14.758333333333333,249.62499999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,886.0,14.766666666666667,281.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,886.5,14.775,296.99999999999994
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,887.0,14.783333333333333,228.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,887.5,14.791666666666666,289.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,888.5,14.808333333333334,547.2499999999999
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,889.0,14.816666666666666,661.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,889.5,14.825,370.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,890.0,14.833333333333334,225.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,890.5,14.841666666666667,287.875
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,891.0,14.85,249.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,891.5,14.858333333333333,353.75
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,892.0,14.866666666666667,312.375
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,893.0,14.883333333333333,255.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,893.5,14.891666666666667,204.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,894.0,14.9,249.125
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,894.5,14.908333333333333,255.25
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,895.0,14.916666666666666,223.99999999999997
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,895.5,14.925,212.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,896.0,14.933333333333334,208.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,898.5,14.975,244.5
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,899.0,14.983333333333333,219.625
data\raw\siena\PN13\PN13-3.edf,EEG Fp1,907.0,15.116666666666667,636.125
