channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Fp1,2.512684444987987e-06,0.00021775590396324622,-0.001139875,0.0040826249999999994,0.0052225,-1.5374999999999998e-05,-0.000363,-0.00011624999999999999,-3.8874999999999996e-05,6.125e-06,0.00015375,0.0006399012499999953,4.4999999999999996e-05,2.25e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.03910536461562306,False,True,False
EEG F3,4.8909750610275865e-06,2.2570306212439024e-05,-0.0006525,0.000562625,0.001215125,5.5e-06,-7.1375e-05,-2.9625e-05,-4.749999999999999e-06,1.6e-05,3.7625e-05,6.1375e-05,2.075e-05,1.0375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0018516545257284563,False,False,False
EEG C3,2.790856850346791e-06,2.4690353851714578e-05,-0.000308,0.0002765,0.0005845,3.875e-06,-9.675e-05,-3.2e-05,-6.125e-06,1.4249999999999999e-05,3.6624999999999996e-05,6.1375e-05,2.0375e-05,1.0249999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.005453250929944203,False,False,False
EEG P3,3.6568981456815744e-06,3.3328267507104816e-05,-0.001249375,0.00026675,0.0015161250000000001,5.125e-06,-0.000116375,-4.6875e-05,-9.125e-06,1.9625e-05,5.1374999999999995e-05,8.324999999999999e-05,2.875e-05,1.4375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0025488705052696837,False,False,False
EEG O1,3.941560816897862e-06,4.019245324444995e-05,-0.00058175,0.00043599999999999997,0.00101775,4.875e-06,-0.00012475,-6.1375e-05,-1.325e-05,2.3125e-05,6.662499999999999e-05,0.00010899999999999999,3.6375e-05,1.825e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.000980800526968382,False,False,False
EEG F7,6.272493540036034e-06,2.8438474795170964e-05,-0.00048087499999999997,0.000282125,0.000763,7.25e-06,-8.824999999999999e-05,-3.7625e-05,-4.9999999999999996e-06,1.9125e-05,4.7e-05,8.437499999999999e-05,2.4125e-05,1.2125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0028900922194668318,False,False,False
EEG T3,4.91192438512283e-06,4.882162919340813e-07,-0.00029775,2.2624999999999998e-05,0.000320375,4.875e-06,4e-06,4.25e-06,4.625e-06,5.25e-06,5.6249999999999995e-06,5.875e-06,6.249999999999999e-07,3.749999999999998e-07,0,0,0.0,0.0,0.0,0.0,0.0,3.681029138251705e-05,False,False,False
EEG T5,6.047144235798981e-06,3.998850380209783e-05,-0.00066425,0.00041474999999999997,0.001079,7.625e-06,-0.000127,-5.8874999999999995e-05,-1.0124999999999999e-05,2.5124999999999997e-05,6.65e-05,0.00010724999999999999,3.5249999999999996e-05,1.7625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0016634861283323001,False,False,False
EEG Fc1,4.837713747917315e-06,2.366406931588697e-05,-0.000673625,0.00042287499999999997,0.0010964999999999998,6.2499999999999995e-06,-8.887499999999999e-05,-3.05e-05,-3.5e-06,1.6125e-05,3.7e-05,5.875e-05,1.9625e-05,9.75e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005061657238065716,False,False,False
EEG Fc5,2.925759787420568e-06,2.719525989425039e-05,-0.00034037499999999997,0.00027912499999999997,0.0006194999999999999,4.375e-06,-0.00010112499999999999,-3.7749999999999996e-05,-7.25e-06,1.6e-05,4.0499999999999995e-05,6.8125e-05,2.325e-05,1.1625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0036500309981401117,False,False,False
EEG Cp1,3.7807385912314005e-06,2.935803270558233e-05,-0.001096,0.00027975,0.00137575,5.25e-06,-0.00010787499999999999,-3.9999999999999996e-05,-7.1249999999999995e-06,1.7624999999999998e-05,4.4875e-05,7.25e-05,2.475e-05,1.2375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.003816403828270304,False,False,False
EEG Cp5,5.100418081360436e-06,3.259120121802875e-05,-0.000364625,0.0003135,0.0006781249999999999,6.375e-06,-0.000112625,-4.5249999999999995e-05,-8e-06,2.075e-05,5.3e-05,8.5875e-05,2.875e-05,1.4375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.002281995892746435,False,False,False
