file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,67.0,1.1166666666666667,280.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,68.5,1.1416666666666666,203.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,96.0,1.6,249.74999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,96.5,1.6083333333333334,234.37499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,460.0,7.666666666666667,240.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,460.5,7.675,240.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,671.0,11.183333333333334,217.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,674.0,11.233333333333333,227.37499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,692.5,11.541666666666666,239.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,748.0,12.466666666666667,242.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,751.0,12.516666666666667,203.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,758.5,12.641666666666667,218.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,759.0,12.65,208.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,782.0,13.033333333333333,238.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,782.5,13.041666666666666,238.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,783.0,13.05,202.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,783.5,13.058333333333334,202.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,834.5,13.908333333333333,217.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,838.5,13.975,248.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,839.0,13.983333333333333,287.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,839.5,13.991666666666667,246.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,849.0,14.15,209.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,849.5,14.158333333333333,204.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,850.0,14.166666666666666,259.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,896.5,14.941666666666666,238.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,897.0,14.95,240.49999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,897.5,14.958333333333334,207.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,906.5,15.108333333333333,229.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,907.0,15.116666666666667,229.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,908.0,15.133333333333333,200.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,908.5,15.141666666666667,218.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,909.5,15.158333333333333,214.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,921.5,15.358333333333333,234.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,922.0,15.366666666666667,234.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,951.0,15.85,200.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,981.0,16.35,216.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,981.5,16.358333333333334,229.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1022.5,17.041666666666668,204.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1023.0,17.05,205.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1062.0,17.7,221.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1062.5,17.708333333333332,226.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1077.0,17.95,202.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1077.5,17.958333333333332,202.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1108.0,18.466666666666665,234.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1108.5,18.475,237.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1109.0,18.483333333333334,230.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1116.0,18.6,215.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1119.5,18.658333333333335,224.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1120.0,18.666666666666668,223.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1123.0,18.716666666666665,238.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1157.5,19.291666666666668,227.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1163.5,19.391666666666666,251.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1164.0,19.4,248.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1215.5,20.258333333333333,209.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1216.0,20.266666666666666,240.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1216.5,20.275,240.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1241.5,20.691666666666666,209.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1267.0,21.116666666666667,209.99999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1270.5,21.175,202.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1271.0,21.183333333333334,202.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1271.5,21.191666666666666,224.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1272.0,21.2,228.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1272.5,21.208333333333332,231.37499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1273.0,21.216666666666665,258.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1273.5,21.225,232.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1276.0,21.266666666666666,247.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1276.5,21.275,233.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1350.0,22.5,202.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1350.5,22.508333333333333,259.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1351.0,22.516666666666666,263.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1351.5,22.525,202.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1353.0,22.55,213.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1353.5,22.558333333333334,252.49999999999994
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1356.5,22.608333333333334,205.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1357.0,22.616666666666667,242.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1357.5,22.625,246.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1418.5,23.641666666666666,206.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1424.5,23.741666666666667,224.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1425.0,23.75,274.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1425.5,23.758333333333333,225.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1429.5,23.825,225.87499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1483.0,24.716666666666665,206.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1483.5,24.725,224.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1484.0,24.733333333333334,218.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1488.5,24.808333333333334,205.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1489.5,24.825,212.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1491.0,24.85,222.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1491.5,24.858333333333334,244.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1494.0,24.9,252.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1494.5,24.908333333333335,289.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1495.0,24.916666666666668,216.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1497.0,24.95,220.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1497.5,24.958333333333332,221.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1520.5,25.341666666666665,211.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1521.0,25.35,204.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1521.5,25.358333333333334,207.87499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1544.0,25.733333333333334,216.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1544.5,25.741666666666667,230.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1545.0,25.75,286.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1556.0,25.933333333333334,207.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1556.5,25.941666666666666,253.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1557.0,25.95,246.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1557.5,25.958333333333332,223.87499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1558.0,25.966666666666665,227.62499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1560.5,26.008333333333333,263.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1561.0,26.016666666666666,204.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1562.0,26.033333333333335,215.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1564.0,26.066666666666666,208.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1593.5,26.558333333333334,275.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1594.0,26.566666666666666,288.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1596.0,26.6,210.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1597.5,26.625,231.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1598.0,26.633333333333333,231.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1619.5,26.991666666666667,247.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1620.0,27.0,276.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1621.0,27.016666666666666,288.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1621.5,27.025,253.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1622.0,27.033333333333335,269.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1623.5,27.058333333333334,240.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1624.0,27.066666666666666,302.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1624.5,27.075,306.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1688.0,28.133333333333333,210.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1688.5,28.141666666666666,214.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1694.5,28.241666666666667,215.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1695.0,28.25,241.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1695.5,28.258333333333333,300.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1696.0,28.266666666666666,220.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1697.5,28.291666666666668,212.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1699.5,28.325,274.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1717.5,28.625,227.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1718.0,28.633333333333333,234.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1718.5,28.641666666666666,208.87499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1719.5,28.658333333333335,205.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1726.0,28.766666666666666,240.12499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1726.5,28.775,313.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1727.0,28.783333333333335,210.12499999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1758.0,29.3,200.99999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1769.5,29.491666666666667,213.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1770.0,29.5,204.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1821.5,30.358333333333334,201.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1822.0,30.366666666666667,201.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1823.0,30.383333333333333,220.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1823.5,30.391666666666666,243.875
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1851.5,30.858333333333334,209.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1852.0,30.866666666666667,310.625
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1852.5,30.875,229.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1853.0,30.883333333333333,219.0
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1857.0,30.95,200.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1858.0,30.966666666666665,201.5
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1859.0,30.983333333333334,216.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1859.5,30.991666666666667,220.25
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1860.0,31.0,233.125
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1862.5,31.041666666666668,210.375
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1863.0,31.05,214.75
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1921.0,32.016666666666666,215.24999999999997
data\raw\siena\PN10\PN10-1.edf,EEG Fp1,1921.5,32.025,254.375
