file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,1.0,0.016666666666666666,205.625
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,6.0,0.1,200.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,8.5,0.14166666666666666,216.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,9.0,0.15,219.0
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,29.0,0.48333333333333334,272.375
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,29.5,0.49166666666666664,263.625
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,40.0,0.6666666666666666,246.74999999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,40.5,0.675,260.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,47.0,0.7833333333333333,232.25
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,47.5,0.7916666666666666,223.125
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,51.0,0.85,207.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,51.5,0.8583333333333333,239.125
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,54.0,0.9,284.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,54.5,0.9083333333333333,249.25
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,55.0,0.9166666666666666,225.625
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,56.0,0.9333333333333333,233.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,56.5,0.9416666666666667,226.125
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,57.0,0.95,220.74999999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,58.5,0.975,237.625
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,59.0,0.9833333333333333,256.5
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,59.5,0.9916666666666667,256.5
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,60.0,1.0,222.0
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,64.5,1.075,229.0
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,69.5,1.1583333333333334,301.24999999999994
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,70.0,1.1666666666666667,270.625
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,75.5,1.2583333333333333,201.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,77.5,1.2916666666666667,208.375
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,79.0,1.3166666666666667,266.125
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,79.5,1.325,208.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,90.0,1.5,239.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,90.5,1.5083333333333333,250.62499999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,107.0,1.7833333333333334,270.5
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,127.0,2.1166666666666667,202.5
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,142.5,2.375,205.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,143.0,2.3833333333333333,203.625
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,143.5,2.3916666666666666,209.74999999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,144.0,2.4,227.37499999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,172.5,2.875,217.99999999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,173.0,2.8833333333333333,247.12499999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,194.0,3.2333333333333334,271.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,211.0,3.5166666666666666,207.12499999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,212.0,3.533333333333333,262.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,212.5,3.5416666666666665,200.5
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,232.0,3.8666666666666667,217.24999999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,238.5,3.975,297.25
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,239.0,3.9833333333333334,216.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,312.5,5.208333333333333,213.375
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,340.0,5.666666666666667,203.25
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,340.5,5.675,257.25
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,356.0,5.933333333333334,347.0
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,356.5,5.941666666666666,316.25
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,359.5,5.991666666666666,246.875
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,360.0,6.0,248.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,362.5,6.041666666666667,283.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,363.0,6.05,283.75
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,369.5,6.158333333333333,228.12499999999997
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,388.0,6.466666666666667,212.125
data\raw\siena\PN10\PN10-10.edf,EEG Fp1,441.5,7.358333333333333,219.62499999999997
