file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,58.0,0.9666666666666667,204.99999999999997
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,72.5,1.2083333333333333,405.12499999999994
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,73.0,1.2166666666666666,447.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,74.0,1.2333333333333334,554.4999999999999
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,74.5,1.2416666666666667,554.4999999999999
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,75.0,1.25,457.74999999999994
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,75.5,1.2583333333333333,275.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,103.0,1.7166666666666666,298.875
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,103.5,1.725,298.875
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,104.5,1.7416666666666667,211.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,105.0,1.75,202.25
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,106.5,1.775,257.25
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,107.0,1.7833333333333334,348.625
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,107.5,1.7916666666666667,385.24999999999994
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,108.0,1.8,275.75
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,120.5,2.0083333333333333,387.875
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,121.0,2.0166666666666666,753.25
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,121.5,2.025,530.0
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,122.0,2.033333333333333,458.75
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,122.5,2.0416666666666665,386.0
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,123.0,2.05,378.5
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,123.5,2.058333333333333,319.75
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,148.0,2.466666666666667,583.0
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,148.5,2.475,583.0
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,149.0,2.4833333333333334,487.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,219.5,3.658333333333333,313.25
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,220.0,3.6666666666666665,3302.8749999999995
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,220.5,3.675,3233.7499999999995
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,221.0,3.683333333333333,2545.125
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,221.5,3.691666666666667,2055.625
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,222.0,3.7,1076.75
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,222.5,3.7083333333333335,301.37500000000006
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,223.0,3.716666666666667,259.0
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,227.0,3.783333333333333,1708.9999999999998
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,227.5,3.7916666666666665,1648.4999999999998
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,228.0,3.8,915.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,228.5,3.808333333333333,453.5
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,229.0,3.816666666666667,233.625
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,234.0,3.9,211.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,234.5,3.908333333333333,249.12499999999997
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,261.0,4.35,240.37499999999997
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,347.0,5.783333333333333,304.0
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,347.5,5.791666666666667,495.375
data\raw\siena\PN09\PN09-3.edf,EEG Fp1,348.0,5.8,243.75
