file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,23.0,0.38333333333333336,237.62499999999997
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,23.5,0.39166666666666666,251.24999999999997
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,25.5,0.425,659.0
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,26.0,0.43333333333333335,718.125
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,26.5,0.44166666666666665,323.75
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,27.0,0.45,413.0
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,27.5,0.4583333333333333,358.5
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,28.0,0.4666666666666667,292.875
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,28.5,0.475,292.875
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,29.0,0.48333333333333334,203.5
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,29.5,0.49166666666666664,207.875
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,30.0,0.5,219.625
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,30.5,0.5083333333333333,277.0
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,31.0,0.5166666666666667,277.0
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,35.0,0.5833333333333334,214.49999999999997
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,35.5,0.5916666666666667,218.99999999999997
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,36.0,0.6,208.25
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,39.5,0.6583333333333333,234.0
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,40.0,0.6666666666666666,240.125
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,45.0,0.75,220.62499999999997
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,45.5,0.7583333333333333,238.62499999999997
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,47.0,0.7833333333333333,205.625
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,47.5,0.7916666666666666,205.625
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,48.5,0.8083333333333333,247.375
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,49.0,0.8166666666666667,247.375
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,51.5,0.8583333333333333,203.75
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,52.5,0.875,201.5
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,53.0,0.8833333333333333,201.5
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,60.5,1.0083333333333333,220.375
data\raw\siena\PN09\PN09-1.edf,EEG Fp1,62.0,1.0333333333333334,228.625
