file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,120.5,2.0083333333333333,213.87499999999997
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,121.0,2.0166666666666666,254.74999999999997
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,126.0,2.1,212.125
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,126.5,2.1083333333333334,221.125
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,127.5,2.125,229.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,141.5,2.3583333333333334,273.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,142.0,2.3666666666666667,273.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,146.0,2.433333333333333,245.0
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,146.5,2.441666666666667,1152.25
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,147.0,2.45,3717.8749999999995
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,147.5,2.4583333333333335,2774.875
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,148.0,2.466666666666667,1811.125
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,148.5,2.475,1725.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,149.0,2.4833333333333334,1373.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,149.5,2.4916666666666667,1069.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,150.0,2.5,869.3749999999999
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,150.5,2.5083333333333333,843.125
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,151.0,2.5166666666666666,672.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,151.5,2.525,539.4999999999998
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,152.0,2.533333333333333,338.625
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,152.5,2.5416666666666665,274.8749999999999
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,153.0,2.55,233.99999999999977
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,153.5,2.558333333333333,342.6249999999999
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,154.0,2.566666666666667,396.3750000000001
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,154.5,2.575,358.4999999999999
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,155.0,2.5833333333333335,355.00000000000006
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,155.5,2.591666666666667,355.125
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,156.0,2.6,264.75
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,157.0,2.6166666666666667,259.99999999999994
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,158.0,2.6333333333333333,200.875
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,159.0,2.65,221.375
data\raw\siena\PN09\PN09-2.edf,EEG Fp1,159.5,2.658333333333333,231.625
