channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Fp1,9.186784564808554e-09,3.0950636232267148e-09,0.33690390815115556,1.245784802219782e-10,0.013560618445238825,2.359621804571813e-11,0.002568495851759408,9.236892480226613e-11,0.01005454347499342,1.0840097146158288e-10,0.011799664038800922,0.46169195903988663,0.0516696755778245,0.0015140501036734419,0.0019568291019614855
EEG F3,1.0547083280779852e-09,2.2825140602042884e-10,0.2164118742063748,1.322762224483961e-11,0.012541497865049149,5.120367642343944e-12,0.004854771225401136,2.3441060272250294e-11,0.02222515898302176,3.4513779345288565e-11,0.032723529744174557,0.27928754935965444,0.19744004457810735,0.005635940002423782,0.006424142799432546
EEG C3,1.3608570801264528e-09,7.751330291259525e-11,0.05695917965565686,6.160918641851165e-12,0.004527234146644322,4.928457317174607e-12,0.0036215833309377705,3.542756919026522e-11,0.026033276901475385,8.078600367622146e-11,0.05936406170493282,0.06684888487560021,0.40804504661573815,0.010539118001074411,0.013060724832353534
EEG P3,4.4568578941851286e-10,7.018985123475766e-11,0.1574872991268905,9.454443159088204e-12,0.02121324795081179,7.97994256799538e-12,0.017904862029383586,1.5951605040018083e-11,0.035791145732580285,1.7494503886010396e-11,0.03925299908896694,0.17310311287010885,0.27589945579445,0.018373920931378407,0.009658663551371845
EEG O1,3.4548800804677714e-09,6.092099572193731e-10,0.17633317019121816,3.130314593936762e-11,0.009060559327758013,4.3875610399324336e-11,0.01269960443703268,1.0236803585643148e-10,0.029629982364705237,9.01126555512643e-11,0.026082715883748865,0.43676596372198273,0.11219027361713586,0.004597303877603825,0.0038238066013421817
EEG F7,5.06358481437982e-09,9.246293535881914e-10,0.18260370616532046,2.846941472646847e-11,0.0056223833055229185,1.057608565929841e-11,0.002088655773922047,4.4272588121592326e-11,0.008743329033586014,7.825468046613538e-11,0.01545440302370444,0.4118040688286621,0.10056547369648074,0.0026738564626615346,0.002680824216247977
EEG T3,1.4928906689077358e-09,2.7545086271170445e-10,0.18450839599207647,2.0720765372181163e-11,0.013879626823135939,1.7402796317428487e-11,0.011657113732354651,4.5678667015946114e-11,0.030597463007365856,6.215386058259262e-11,0.041633229999399154,0.2048109643816331,0.2728327659028338,0.0087812700128606,0.007783714131109788
EEG T5,8.865877318427827e-10,1.9405449828615485e-10,0.21887794215560638,2.3204684681111616e-11,0.026173027042547065,2.324127196728063e-11,0.026214294572939084,4.036743001810829e-11,0.04553123009519219,3.896760927113108e-11,0.043952344332733394,0.21817108741833333,0.24279936182012166,0.007786886784044296,0.008021486814030452
EEG Fc1,3.6519248362206337e-10,5.7360344963302496e-11,0.1570687994297948,4.91035280853813e-12,0.013445930649601867,2.225427690321821e-12,0.006093848559667809,8.48290161094074e-12,0.02322857668593111,1.492693731285158e-11,0.04087416357752703,0.17905651785666923,0.27719321280851444,0.007078240365292498,0.009585820224820017
EEG Fc5,1.627181537058612e-09,2.0492836367194932e-10,0.1259406888566286,1.098593244590357e-11,0.006751510016370013,7.218190840771119e-12,0.004436008322598805,3.398712285898307e-11,0.020887111907882245,6.554644443838475e-11,0.0402821952840433,0.1609960565586881,0.28819236907474577,0.007045288809136324,0.007564636753974341
EEG Cp1,2.2918542724342771e-10,2.6332665913953414e-11,0.11489677258573842,3.1752164066462228e-12,0.013854355596849046,2.2808463168309216e-12,0.00995196921664804,6.54349926484796e-12,0.028551114019556872,9.9982641557264e-12,0.04362521769373588,0.14209093573302603,0.3087268233766805,0.00937479682195201,0.011623912110278864
EEG Cp5,1.1736611354886678e-09,1.1878432658692645e-10,0.1012083667041332,1.1998629776994939e-11,0.010223248784666595,1.1069857361538524e-11,0.009431902468960479,3.2825633868114586e-11,0.02796857872817544,5.065870159524743e-11,0.04316297103435659,0.10869353526469014,0.31661958630525705,0.008842497005617735,0.010274259083638012
EEG F9,2.6450256151531967e-09,8.168650390200825e-10,0.30883067231572753,4.120920295113742e-11,0.015579888041557069,1.8116776212952457e-11,0.006849376470746638,4.148657641776113e-11,0.015684754121127208,5.409858882659527e-11,0.020452954601523566,0.3419301703796014,0.14089797344605676,0.005157359394074121,0.003908883725613325
EEG Fz,4.241778497195867e-10,1.5768856334966603e-10,0.371751055492195,8.609654239674383e-12,0.02029727446957923,2.1551962747376034e-12,0.005080878872299318,4.3267730399950416e-12,0.010200374778775842,5.2752149649341875e-12,0.012436328225110056,0.369438192474896,0.08386043219937724,0.0021629576519203017,0.002840018538434023
EEG Cz,1.2007526809638484e-10,1.3780665093497852e-11,0.11476689006795358,3.6165350748216455e-12,0.030118900687514102,1.3136997135375743e-12,0.010940635272894522,3.1793833518328118e-12,0.026478253200989812,3.642479466915963e-12,0.030334968429902916,0.23472253559823064,0.22014570340364378,0.010781427429625788,0.007801359384844457
EEG Pz,1.893099675387953e-10,3.522374445272483e-11,0.18606386610629166,3.910169839492577e-12,0.02065485452418804,2.6246959075070304e-12,0.013864541532759766,5.1484384160554655e-12,0.02719581268218429,6.138176134775361e-12,0.03242394584171837,0.23991263962892628,0.2295621239900448,0.007524754342206521,0.007958552037623178
EEG F4,7.203628577211574e-10,1.2806564146815136e-10,0.17777935119154048,7.130695998320321e-12,0.009898755775496293,3.087318343765489e-12,0.004285782242482784,1.6285891386218495e-11,0.022607899909968067,2.9402500520422284e-11,0.040816236158310634,0.19804355892861905,0.26642405160584287,0.007291614724565732,0.00882098872265938
EEG C4,4.332835809659209e-10,1.7901507419831088e-11,0.04131591457936898,1.8437869744685902e-12,0.004255381591793135,1.5645020558108097e-12,0.0036108039273564413,9.797706386406731e-12,0.02261268789499169,2.2216896030524483e-11,0.05127564718929867,0.0716076996682035,0.3997035530078404,0.010857535903336666,0.013653275203036776
EEG P4,1.946715221385551e-10,4.328049128963507e-11,0.2223257455131558,5.3801026541760774e-12,0.027636824303181103,3.959789773937302e-12,0.020340878472810058,5.7370982961007325e-12,0.02947066028495643,4.488286645682199e-12,0.023055691949065437,0.3048901435336231,0.130793241555604,0.007134274152418074,0.0037724230266563104
EEG O2,1.2455356541606481e-08,2.719073132411306e-09,0.21830552367797593,3.161800464838797e-11,0.0025385065889338165,2.7846502728595524e-11,0.00223570498649121,5.069584139039317e-11,0.0040702039496859285,4.552282556208198e-11,0.003654879361342673,0.5502495419007083,0.019529235236599655,0.0014591314927835273,0.0005756562321191585
