channel,total_power,delta_power,delta_ratio,theta_power,theta_ratio,alpha_power,alpha_ratio,beta_power,beta_ratio,gamma_power,gamma_ratio,low_freq_drift_ratio,high_freq_noise_ratio,line_50hz_ratio,line_60hz_ratio
EEG Fp1,4.094566109159435e-10,1.4375899304454317e-10,0.3510970129971968,1.1341869625051607e-11,0.027699808289039826,6.155801608561934e-12,0.015034075514842881,4.0972350643868034e-12,0.010006518285835948,9.946035198443555e-13,0.002429081600659601,0.46861462513520297,0.006324137388509324,0.0002626319989029775,0.0001626649382988427
EEG F3,8.504462162027236e-11,3.16584851472898e-11,0.3722573461334945,6.825486147817091e-12,0.08025770492922127,3.881069547578717e-12,0.045635684816235034,2.8342084360895248e-12,0.03332613376474739,5.851417026842756e-13,0.006880408090907344,0.3347552000854343,0.016974448981559944,0.0008903048042115218,0.0003933676158307952
EEG C3,1.500413106765461e-11,5.3129614432625316e-12,0.3540999088388418,2.458879629041662e-12,0.16388017526336,1.3686976847556402e-12,0.09122138953492825,8.672116567264029e-13,0.0577981925655067,1.9188108042482898e-13,0.012788550003970547,0.21208840838852364,0.03183517580218116,0.0025351697085204098,0.0007505420436545946
EEG P3,8.413444139894042e-11,2.8297800121733258e-11,0.3363402626940082,7.835453985137731e-12,0.09313015995416604,6.51740212204983e-12,0.07746413969929691,2.9309591974783478e-12,0.03483661564448516,4.805160105937497e-13,0.005711287822252081,0.31642783922016227,0.011850459238515678,0.00047163138010494743,0.00028108266466268567
EEG O1,1.5189450948790384e-10,7.503839789354211e-11,0.4940165259858706,2.302712139110205e-11,0.1515994321897186,1.4553286660949283e-11,0.09581180195396224,6.5872085205178606e-12,0.04336699557295344,1.086640516871933e-12,0.007153915704625703,0.1636912327185321,0.016560304034992028,0.000863103650189217,0.00040510363894161395
EEG F7,1.8269095036540542e-10,4.7880558211985265e-11,0.2620850026573182,1.647380582832414e-11,0.09017308079778669,6.3460395639404474e-12,0.03473647463789285,4.393470581525753e-12,0.024048649222844623,1.1080149125445608e-12,0.006064968791986622,0.40152959897723806,0.017969068359634445,0.0011120074437714871,0.0004719549993664173
EEG T3,9.187760562829038e-11,2.6967055797266777e-11,0.29351065053183373,2.173078607698314e-11,0.23651885493075947,8.018394611390743e-12,0.08727256828862952,4.4945573414584444e-12,0.048918964645662345,1.5011169108236908e-12,0.016338224103235405,0.15924189235360584,0.05914920009661482,0.002779510675376392,0.0017153400152928621
EEG T5,1.4799161164278528e-10,6.33852010904856e-11,0.42830266112299403,3.293729981840609e-11,0.22256193748270334,1.1815520684018997e-11,0.07983912434536294,6.815418234100131e-12,0.046052733384314,1.5285807197123266e-12,0.01032883352471313,0.14319501777853907,0.028245497849514203,0.002503131230461481,0.0008143237455804298
EEG Fc1,2.7404532328627776e-08,1.1691528584788003e-09,0.04266275535953812,1.6673434557875017e-11,0.0006084188687452016,6.711788896525798e-12,0.0002449152868598461,6.315985841386117e-12,0.00023047230894680175,2.681625468183716e-12,9.78533563728213e-05,0.04437373058389486,0.8976036843627454,0.8972579336273446,1.0372299339930708e-05
EEG Fc5,2.5401763396662295e-08,1.1305066780358697e-09,0.044505047164734024,1.616571643800138e-11,0.0006364013468500183,6.7699909006823634e-12,0.0002665165718995681,6.260531693290607e-12,0.00024646051518270655,2.6222493664432238e-12,0.00010323099721446026,0.0469064794566916,0.8924353153556036,0.8920699420107533,1.0038785934508157e-05
EEG Cp1,2.7303936547967174e-08,1.1715198611786012e-09,0.04290662846804128,1.6365702129015775e-11,0.0005993898389071019,6.680441730948893e-12,0.00024466954496516597,6.006214480185936e-12,0.00021997613676087702,2.5159640647552874e-12,9.214656869478425e-05,0.04556721166870338,0.8960908660314405,0.8957620831383825,9.48479636916346e-06
EEG Cp5,2.569822380906665e-08,1.130769539661709e-09,0.04400185585054947,1.6324347428984393e-11,0.0006352325184133918,6.6107550429032814e-12,0.00025724560156453014,6.118820662762614e-12,0.00023810286299257068,2.5857317562959717e-12,0.00010061908463042079,0.047536107267765575,0.8916418457411808,0.8912861872342902,9.981836822550209e-06
EEG F9,2.7144728708416427e-08,1.1662334644728254e-09,0.04296353362011041,1.6504995920501842e-11,0.0006080368714602163,6.632062065070357e-12,0.00024432228210164564,5.943696224350821e-12,0.00021896318390936554,2.592025846165541e-12,9.54891048648375e-05,0.044781824716586836,0.8967786626271776,0.896438108640224,9.764160380538206e-06
EEG Fz,1.2952590954285124e-10,7.371799245685845e-11,0.5691370376555451,9.607011628371919e-12,0.07417057839839848,5.365145114170517e-12,0.04142140466804102,2.877356632460884e-12,0.02221452559272679,5.706646928236824e-13,0.004405795680862512,0.24338752731099278,0.010411697254290711,0.0009701915510411847,0.00023557392496437223
