channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Fp1,5.253494106775011e-06,4.3635939364702924e-05,-0.0023197499999999998,0.0013369999999999999,0.0036567499999999994,4.5e-06,-0.000106,-5.3125e-05,-9.875e-06,1.8625e-05,6.475e-05,0.00014125,2.8499999999999998e-05,1.425e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007079148717691846,False,False,False
EEG F3,6.11002321268127e-06,2.5335906055542355e-05,-0.0014727499999999999,0.00102925,0.002502,6.2499999999999995e-06,-6.1875e-05,-2.7125e-05,-1.375e-06,1.4249999999999999e-05,3.8375e-05,6.874999999999999e-05,1.5625e-05,7.875e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005773673862953316,False,False,False
EEG C3,3.5576674488689e-06,1.2548502666471168e-05,-0.0010787499999999998,0.00034199999999999996,0.0014207499999999997,3.7499999999999997e-06,-1.9625e-05,-8.249999999999999e-06,-2.5e-07,7.499999999999999e-06,1.5374999999999998e-05,2.7249999999999998e-05,7.749999999999999e-06,3.875e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0023284098877980365,False,False,False
EEG P3,4.933771193421596e-06,2.261215613270952e-05,-0.0012481249999999999,0.000487875,0.001736,4.749999999999999e-06,-4.8125e-05,-2.075e-05,-2.3749999999999997e-06,1.15e-05,3.15e-05,6.5625e-05,1.3875e-05,6.875e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0074994364856742135,False,False,False
EEG O1,5.98662455701513e-06,3.082221655114948e-05,-0.00176775,0.0005275,0.00229525,6e-06,-7.6875e-05,-3.5249999999999996e-05,-4.749999999999999e-06,1.6125e-05,4.825e-05,0.0001035,2.0875e-05,1.0375e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007491609897816069,False,False,False
EEG F7,9.49742644670563e-06,2.902323826159925e-05,-0.0019535,0.0007614999999999999,0.002715,9.375e-06,-6.5375e-05,-2.7374999999999998e-05,-6.249999999999999e-07,1.925e-05,4.7625e-05,9.125e-05,1.9875000000000002e-05,9.875000000000001e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005853113729713484,False,False,False
EEG T3,5.652626803441511e-06,2.463932698320287e-05,-0.001514625,0.000522125,0.00203675,6e-06,-5.6124999999999995e-05,-2.45e-05,-2.75e-06,1.4249999999999999e-05,3.625e-05,7.2875e-05,1.7e-05,8.5e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004972818260368664,False,False,False
EEG T5,5.910539312559485e-06,3.0035753267880237e-05,-0.0020807499999999997,0.000830375,0.0029111249999999997,6.125e-06,-7.5e-05,-3.325e-05,-4.375e-06,1.6e-05,4.5875e-05,9.6e-05,2.0375e-05,1.0124999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.006476305787918253,False,False,False
EEG Fc1,3.233658109010279e-06,0.00019603991099422622,-0.004096,0.004095,0.008191,3.875e-06,-0.00029499999999999996,-0.000252375,-0.00014324999999999999,0.00015075,0.00026,0.000299,0.000294,0.000147,0,0,0.0,0.0,0.0,0.0,0.0,0.0009746058530354638,False,False,False
EEG Fc5,9.151336663807351e-07,0.00019035585388725375,-0.004096,0.0040931249999999995,0.008189124999999998,1.5e-06,-0.000287625,-0.00024475,-0.000140125,0.000142875,0.00024775,0.00028649999999999997,0.000283,0.0001415,0,0,0.0,0.0,0.0,0.0,0.0,0.0010006292576637949,False,False,False
