file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,243.5,4.058333333333334,253.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,244.0,4.066666666666666,253.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1201.5,20.025,2426.1249999999995
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1202.0,20.033333333333335,2745.1249999999995
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1202.5,20.041666666666668,1543.6249999999998
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1203.0,20.05,1610.9999999999998
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1203.5,20.058333333333334,768.25
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1204.0,20.066666666666666,258.87499999999994
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1204.5,20.075,441.625
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1205.0,20.083333333333332,252.75
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1238.5,20.641666666666666,226.625
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1239.0,20.65,251.375
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1240.5,20.675,301.74999999999994
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,1241.0,20.683333333333334,242.5
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4667.0,77.78333333333333,1553.0
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4667.5,77.79166666666667,2911.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4668.0,77.8,2911.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4668.5,77.80833333333334,603.75
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4669.0,77.81666666666666,2155.4999999999995
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4669.5,77.825,3475.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4670.0,77.83333333333333,3648.75
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4670.5,77.84166666666667,3637.25
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4671.0,77.85,535.2499999999999
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4671.5,77.85833333333333,2357.5
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4672.0,77.86666666666666,2987.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4672.5,77.875,3931.75
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4673.0,77.88333333333334,3572.125
data\raw\siena\PN06\PN06-3.edf,EEG Fp1,4673.5,77.89166666666667,1898.875
