file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,89.0,1.4833333333333334,209.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,90.5,1.5083333333333333,226.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,93.5,1.5583333333333333,291.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,94.0,1.5666666666666667,302.25
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,94.5,1.575,269.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,95.0,1.5833333333333333,211.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,95.5,1.5916666666666666,225.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,100.0,1.6666666666666667,263.625
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,132.0,2.2,292.0
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,132.5,2.2083333333333335,354.0
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,133.0,2.216666666666667,257.875
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,133.5,2.225,247.12499999999997
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,415.5,6.925,318.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,416.0,6.933333333333334,4219.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,416.5,6.941666666666666,4299.374999999999
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,427.0,7.116666666666666,224.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,427.5,7.125,224.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,432.0,7.2,271.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,432.5,7.208333333333333,295.25
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,433.0,7.216666666666667,208.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,455.5,7.591666666666667,212.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,456.0,7.6,207.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,542.0,9.033333333333333,215.62499999999997
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,562.0,9.366666666666667,218.875
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,603.5,10.058333333333334,226.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,604.0,10.066666666666666,226.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,673.5,11.225,266.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,674.0,11.233333333333333,269.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,674.5,11.241666666666667,312.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,707.5,11.791666666666666,217.99999999999997
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,722.5,12.041666666666666,230.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,723.0,12.05,341.0
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,723.5,12.058333333333334,280.875
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,730.0,12.166666666666666,202.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,777.0,12.95,245.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,836.0,13.933333333333334,213.49999999999997
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,836.5,13.941666666666666,520.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,837.0,13.95,495.24999999999994
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,837.5,13.958333333333334,450.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,850.5,14.175,251.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,851.0,14.183333333333334,435.74999999999994
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,851.5,14.191666666666666,958.3749999999999
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,852.0,14.2,1325.9999999999998
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,852.5,14.208333333333334,1007.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,853.0,14.216666666666667,402.99999999999994
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1099.5,18.325,299.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1100.0,18.333333333333332,317.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1155.0,19.25,247.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1155.5,19.258333333333333,213.5
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1156.0,19.266666666666666,242.875
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1187.5,19.791666666666668,973.625
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1188.0,19.8,973.625
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1188.5,19.808333333333334,676.125
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1189.0,19.816666666666666,227.75
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1222.5,20.375,209.375
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1240.0,20.666666666666668,1129.875
data\raw\siena\PN06\PN06-2.edf,EEG Fp1,1240.5,20.675,1274.0
