file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,3.5,0.058333333333333334,222.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,4.0,0.06666666666666667,207.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,5.0,0.08333333333333333,204.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,5.5,0.09166666666666666,204.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,32.5,0.5416666666666666,235.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,33.0,0.55,235.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,74.5,1.2416666666666667,246.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,75.0,1.25,246.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,77.5,1.2916666666666667,202.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,128.0,2.1333333333333333,255.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,128.5,2.1416666666666666,255.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,147.0,2.45,208.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,148.5,2.475,212.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,149.0,2.4833333333333334,212.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,166.0,2.7666666666666666,225.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,166.5,2.775,225.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,177.0,2.95,220.25
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,177.5,2.9583333333333335,225.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,798.0,13.3,213.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,798.5,13.308333333333334,208.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,817.5,13.625,215.87499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,818.0,13.633333333333333,210.12499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,874.5,14.575,201.49999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,875.0,14.583333333333334,201.49999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,916.5,15.275,204.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,917.0,15.283333333333333,204.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,933.0,15.55,253.24999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,933.5,15.558333333333334,280.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,934.0,15.566666666666666,248.87499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1526.5,25.441666666666666,219.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1527.0,25.45,219.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1527.5,25.458333333333332,250.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1528.0,25.466666666666665,213.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1564.5,26.075,200.62499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1580.5,26.341666666666665,208.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1581.0,26.35,245.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1596.0,26.6,266.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1596.5,26.608333333333334,231.25
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1610.0,26.833333333333332,202.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1610.5,26.841666666666665,202.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1616.0,26.933333333333334,305.49999999999994
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1616.5,26.941666666666666,305.49999999999994
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1623.0,27.05,268.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1623.5,27.058333333333334,291.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1638.0,27.3,241.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1638.5,27.308333333333334,241.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1639.0,27.316666666666666,209.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1639.5,27.325,230.62499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1647.0,27.45,360.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1647.5,27.458333333333332,360.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1648.5,27.475,202.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1654.0,27.566666666666666,350.74999999999994
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1654.5,27.575,642.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1655.0,27.583333333333332,588.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1655.5,27.591666666666665,454.875
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1656.0,27.6,231.875
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1657.5,27.625,211.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1658.5,27.641666666666666,200.99999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1667.5,27.791666666666668,221.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1668.0,27.8,221.5
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1669.0,27.816666666666666,218.875
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1669.5,27.825,312.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1670.0,27.833333333333332,245.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1678.5,27.975,352.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1679.0,27.983333333333334,378.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1679.5,27.991666666666667,255.37499999999994
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,1680.0,28.0,233.49999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2271.5,37.858333333333334,210.37499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2272.0,37.86666666666667,228.49999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2277.5,37.958333333333336,254.625
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2278.0,37.96666666666667,236.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2295.5,38.25833333333333,294.25
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2296.0,38.266666666666666,294.25
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2296.5,38.275,216.75
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2301.5,38.358333333333334,220.62499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2308.5,38.475,272.0
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2309.0,38.483333333333334,280.49999999999994
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2309.5,38.49166666666667,202.125
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2316.0,38.6,671.9999999999999
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2316.5,38.608333333333334,671.9999999999999
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2317.0,38.61666666666667,226.99999999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2319.0,38.65,224.25
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2319.5,38.65833333333333,302.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2320.0,38.666666666666664,228.25
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2320.5,38.675,242.37499999999997
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2321.5,38.69166666666667,321.375
data\raw\siena\PN06\PN06-5.edf,EEG Fp1,2322.0,38.7,253.25
