channel,mean,std,min,max,peak_to_peak,median,q01,q05,q25,q75,q95,q99,iqr,mad,nan_count,inf_count,nan_inf_ratio,flatline_total_sec,flatline_ratio,flatline_longest_sec,saturation_ratio,robust_z_outlier_ratio,low_variance_flag,high_variance_flag,extreme_peak_to_peak_flag
EEG Fp1,8.455480147256924e-06,5.8628990364064346e-05,-0.0007149999999999999,0.00161375,0.00232875,6.874999999999999e-06,-0.00013025,-5.35e-05,-7.875e-06,2.1125e-05,7.099999999999999e-05,0.00018175,2.9e-05,1.45e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.016751940807855033,False,False,False
EEG F3,9.208950561318798e-06,2.1162908254416543e-05,-0.001580625,0.001545625,0.0031262499999999997,8.874999999999999e-06,-4.3125e-05,-1.6499999999999998e-05,6.249999999999999e-07,1.7125e-05,3.6e-05,7.1875e-05,1.65e-05,8.25e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005064217540113355,False,False,False
EEG C3,8.419509776850758e-06,2.7855525194155492e-05,-0.0018765,0.001339,0.0032154999999999996,8e-06,-5.9875e-05,-1.8375e-05,-2.5e-07,1.6374999999999998e-05,3.5e-05,8.7875e-05,1.6624999999999998e-05,8.374999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.011946695138500838,False,False,False
EEG P3,1.1682725742084588e-05,4.861281273692791e-05,-0.0015353749999999998,0.0032944999999999997,0.004829874999999999,9.75e-06,-5.6875e-05,-1.7875e-05,1e-06,1.8874999999999998e-05,3.9875e-05,0.00010425,1.7874999999999997e-05,8.875e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.012401338109683085,False,False,False
EEG O1,7.221118399881246e-06,3.822938428288022e-05,-0.000792875,0.001541625,0.0023344999999999998,7.25e-06,-0.000105375,-4.9375e-05,-1.0375e-05,2.6374999999999997e-05,6.3625e-05,0.0001035,3.675e-05,1.825e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0016720134509459568,False,False,False
EEG F7,1.0906395194193034e-05,3.575553880961307e-05,-0.00087225,0.001919875,0.002792125,1.1e-05,-9.5625e-05,-3.5499999999999996e-05,-2.75e-06,2.4999999999999998e-05,5.7499999999999995e-05,0.00010949999999999999,2.7749999999999997e-05,1.3874999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.006055669753332801,False,False,False
EEG T3,7.705054757505047e-06,2.9803882657252063e-05,-0.001043125,0.0023483749999999998,0.0033914999999999995,8.375e-06,-8.675e-05,-3.2375e-05,-4e-06,2.0875e-05,4.675e-05,8.375e-05,2.4874999999999998e-05,1.2499999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0046406013011894304,False,False,False
EEG T5,1.932600953035198e-06,0.0004379693175271457,-0.004096,0.004095875,0.008191875,9.499999999999999e-06,-0.001269875,-7.2875e-05,-3.625e-06,2.2749999999999997e-05,7.3125e-05,0.0012469999999999998,2.6374999999999997e-05,1.3249999999999999e-05,0,0,0.0,51.501953125,0.004111276535071205,2.6953125,0.0,0.07405239058633352,False,False,False
EEG Fc1,9.744452997151165e-06,1.529952097024339e-05,-0.00126075,0.000373125,0.001633875,9.625e-06,-2.7249999999999998e-05,-8.125e-06,3.5e-06,1.5875e-05,2.8499999999999998e-05,4.9375e-05,1.2375e-05,6.125e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.004289016973337591,False,False,False
EEG Fc5,8.272426909438101e-06,2.981734007306774e-05,-0.001397,0.001679,0.0030759999999999997,8.375e-06,-7.6875e-05,-2.7249999999999998e-05,-2.625e-06,1.95e-05,4.3125e-05,9.0875e-05,2.2125e-05,1.1125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007499738065777919,False,False,False
EEG Cp1,4.926557561448524e-06,1.2742928541555014e-05,-0.001237375,0.00214725,0.0033846249999999996,4.749999999999999e-06,-2.4125e-05,-8e-06,3.75e-07,9.25e-06,1.8125e-05,3.6874999999999995e-05,8.874999999999999e-06,4.499999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.006071261076075677,False,False,False
EEG Cp5,8.01019054701221e-06,2.3833160375302838e-05,-0.0012569999999999999,0.0016784999999999999,0.0029354999999999997,7.75e-06,-5.35e-05,-2.0249999999999998e-05,-1.5e-06,1.725e-05,3.65e-05,7.25e-05,1.875e-05,9.375e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.005680854354594077,False,False,False
EEG F9,7.22688387614005e-06,0.0005884581039286854,-0.004096,0.004095875,0.008191875,5.125e-06,-0.0018733749999999998,-0.000815,-4.875e-05,5.9875e-05,0.0008367499999999999,0.0018771249999999999,0.000108625,5.425e-05,0,0,0.0,14.775390625,0.0011794837493956413,3.1484375,0.0,0.12082838568691626,False,False,False
EEG Fz,1.191676626923346e-05,1.292878280268596e-05,-0.0006075,0.000310625,0.0009181249999999999,1.1625e-05,-2.2624999999999998e-05,-6.625e-06,5.6249999999999995e-06,1.7749999999999998e-05,3.1375e-05,5.2125e-05,1.2124999999999998e-05,6e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0016880725133711183,False,False,False
EEG Cz,1.4539317729953287e-05,7.72078003703167e-06,-0.00055725,0.00023925,0.0007965,1.45e-05,-4.375e-06,3.5e-06,1.0375e-05,1.875e-05,2.575e-05,3.4875e-05,8.374999999999999e-06,4.249999999999998e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0011818222639099546,False,False,False
EEG Pz,9.195598620261482e-06,1.3716623737220767e-05,-0.000362125,0.000292125,0.00065425,9e-06,-2.4375e-05,-9.625e-06,2.625e-06,1.55e-05,2.775e-05,4.7249999999999997e-05,1.2875000000000001e-05,6.375000000000001e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0026452238165562384,False,False,False
EEG F4,9.385123991553238e-06,1.938550696795676e-05,-0.000966875,0.000998625,0.0019655,8.874999999999999e-06,-3.7999999999999995e-05,-1.2375e-05,2e-06,1.5625e-05,3.2e-05,7.0875e-05,1.3625e-05,6.7500000000000014e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.009263116667997126,False,False,False
EEG C4,9.062867019737366e-06,1.5243568470035892e-05,-0.00073025,0.00081075,0.0015409999999999998,8.75e-06,-2.7125e-05,-7.1249999999999995e-06,3.5e-06,1.4125e-05,2.55e-05,5.1875e-05,1.0624999999999999e-05,5.2500000000000006e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.009226944799233656,False,False,False
EEG P4,7.929024401043743e-06,1.138691758154248e-05,-0.00042199999999999996,0.0013387499999999999,0.0017607499999999997,7.75e-06,-2.0875e-05,-8.375e-06,1.8749999999999998e-06,1.3624999999999999e-05,2.4625e-05,3.9875e-05,1.175e-05,5.874999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0012777088987786381,False,False,False
EEG O2,1.0214730381594498e-05,3.760060179201905e-05,-0.000993625,0.0020615,0.0030551249999999997,1.0375e-05,-9.099999999999999e-05,-4.3125e-05,-4.875e-06,2.5625e-05,5.8374999999999996e-05,0.00011062499999999999,3.05e-05,1.525e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.003829384778877624,False,False,False
EEG F8,1.1575365316385358e-05,3.9385887271817524e-05,-0.0010624999999999999,0.00093025,0.0019927499999999997,1.2e-05,-0.00010625,-3.8625e-05,-1.5e-06,2.5625e-05,6.1e-05,0.00012062499999999999,2.7125e-05,1.3624999999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.00891620973696815,False,False,False
EEG T4,1.0404571340747734e-05,3.399986831206535e-05,-0.001169875,0.000877375,0.00204725,1.1125e-05,-9.375e-05,-3.0875e-05,-3.75e-07,2.2624999999999998e-05,5.0625e-05,9.6875e-05,2.2999999999999997e-05,1.15e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.009138386086054122,False,False,False
EEG T6,1.1171361441318007e-05,4.570621835766677e-05,-0.000708375,0.001620875,0.0023292499999999997,8.375e-06,-9.712499999999999e-05,-4.2499999999999996e-05,-6e-06,2.2125e-05,7.625e-05,0.00018649999999999998,2.8125e-05,1.4124999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.015475791041350682,False,False,False
EEG Fc2,9.833366315477318e-06,6.926813917637047e-06,-0.0002115,0.0013172499999999998,0.0015287499999999997,9.75e-06,-6.75e-06,-6.249999999999999e-07,5.75e-06,1.3749999999999999e-05,2.05e-05,2.8125e-05,7.999999999999998e-06,3.999999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0003239876865969506,False,False,False
EEG Fc6,7.734792145839984e-06,2.8169979419805398e-05,-0.00084025,0.0018623749999999999,0.0027026249999999997,7.875e-06,-7.4625e-05,-2.5375e-05,-5e-07,1.6125e-05,3.8625e-05,9.3625e-05,1.6624999999999998e-05,8.374999999999999e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.014341834138261355,False,False,False
EEG Cp2,7.10486318302467e-06,1.010551489882023e-05,-0.001986375,0.00294925,0.004935625,7.1249999999999995e-06,-1.7749999999999998e-05,-5.374999999999999e-06,2.625e-06,1.175e-05,1.9625e-05,3.0749999999999995e-05,9.125e-06,4.625e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.002474031092839467,False,False,False
EEG Cp6,-1.1304434024070506e-05,2.1183557812035356e-05,-0.000973625,0.0021804999999999997,0.003154125,-1.175e-05,-5.9999999999999995e-05,-3.2999999999999996e-05,-1.95e-05,-3.7499999999999997e-06,1.0875e-05,4.375e-05,1.575e-05,7.874999999999998e-06,0,0,0.0,0.0,0.0,0.0,0.0,0.008245003292887363,False,False,False
EEG F10,4.642843528291394e-06,3.486584034900541e-05,-0.000987875,0.002043375,0.00303125,4.9999999999999996e-06,-9.8625e-05,-3.9374999999999995e-05,-7.1249999999999995e-06,1.7125e-05,4.7875e-05,9.7375e-05,2.425e-05,1.2125e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.007601393490061468,False,False,False
EKG EKG,0.015783630939585316,0.0028419910006699553,-0.18414373421225297,0.034297276716258526,0.21844101092851148,0.01590577579613951,0.012322025616846002,0.013648775683222748,0.015234775762569661,0.01654627582818345,0.017644275883115932,0.02093827604791337,0.0013115000656137906,0.0006557500328068962,0,0,0.0,0.0,0.0,0.0,0.0,0.004140743494052846,False,True,True
SPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12526.998046875,1.0,12526.998046875,0.0,0.0,True,False,False
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12526.998046875,1.0,12526.998046875,0.0,0.0,True,False,False
1,1.1566212508325779e-05,4.981462407579463e-05,-0.0012561249999999999,0.00086,0.002116125,1.2125e-05,-0.00012974999999999998,-6.2875e-05,-9.499999999999999e-06,3.3125e-05,8.2e-05,0.00015199999999999998,4.2625e-05,2.1374999999999998e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.003322666789734174,False,False,False
2,1.0371229667356008e-05,0.00026408276588037785,-0.004096,0.004092375,0.008188375,-3.8375e-05,-0.00036275,-0.00018649999999999998,-8.824999999999999e-05,3.7625e-05,0.000304375,0.0013729999999999999,0.00012587499999999998,5.937499999999999e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.034025567274686676,False,False,False
