file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,80.0,1.3333333333333333,237.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,80.5,1.3416666666666666,217.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,81.5,1.3583333333333334,219.0
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,82.0,1.3666666666666667,312.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,86.0,1.4333333333333333,203.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,86.5,1.4416666666666667,203.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,90.0,1.5,282.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,90.5,1.5083333333333333,278.375
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,91.5,1.525,207.0
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,92.0,1.5333333333333334,207.0
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,92.5,1.5416666666666667,249.375
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,93.0,1.55,270.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,93.5,1.5583333333333333,270.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,98.5,1.6416666666666666,214.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,99.0,1.65,214.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,99.5,1.6583333333333334,246.49999999999994
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,100.0,1.6666666666666667,293.74999999999994
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,100.5,1.675,293.74999999999994
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,101.0,1.6833333333333333,449.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,101.5,1.6916666666666667,449.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,129.5,2.158333333333333,339.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,130.0,2.1666666666666665,339.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,130.5,2.175,304.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,134.0,2.2333333333333334,460.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,134.5,2.2416666666666667,506.375
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,135.0,2.25,599.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,135.5,2.2583333333333333,551.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,136.0,2.2666666666666666,375.0
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,139.5,2.325,277.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,140.0,2.3333333333333335,235.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,144.5,2.408333333333333,217.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,145.0,2.4166666666666665,232.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,149.0,2.4833333333333334,241.87499999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,149.5,2.4916666666666667,241.87499999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,152.5,2.5416666666666665,266.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,153.0,2.55,226.74999999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,153.5,2.558333333333333,253.37499999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,161.0,2.683333333333333,302.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,161.5,2.691666666666667,403.0
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,162.0,2.7,358.87499999999994
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,162.5,2.7083333333333335,266.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,164.5,2.7416666666666667,218.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,175.0,2.9166666666666665,300.25
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,175.5,2.925,367.5
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,176.0,2.933333333333333,375.875
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,176.5,2.941666666666667,350.5
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,177.0,2.95,350.5
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,398.0,6.633333333333334,244.99999999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,398.5,6.641666666666667,266.0
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,399.0,6.65,218.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,402.5,6.708333333333333,359.875
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,403.0,6.716666666666667,359.875
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,485.0,8.083333333333334,204.99999999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,485.5,8.091666666666667,231.12499999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,493.0,8.216666666666667,407.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,493.5,8.225,349.625
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,494.0,8.233333333333333,249.125
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,495.5,8.258333333333333,223.75
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,496.0,8.266666666666667,219.49999999999997
data\raw\siena\PN14\PN14-1.edf,EEG Fp1,496.5,8.275,219.87499999999997
