file,channel,time_sec,time_min,p2p_uv
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,2.0,0.03333333333333333,205.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,2.5,0.041666666666666664,221.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,3.5,0.058333333333333334,247.62499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,4.0,0.06666666666666667,243.24999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,4.5,0.075,220.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,5.0,0.08333333333333333,220.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,11.0,0.18333333333333332,237.87499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,11.5,0.19166666666666668,240.62499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,16.0,0.26666666666666666,257.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,16.5,0.275,257.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,17.0,0.2833333333333333,304.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,17.5,0.2916666666666667,281.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,26.5,0.44166666666666665,211.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,27.0,0.45,237.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,53.5,0.8916666666666667,257.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,54.0,0.9,265.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,54.5,0.9083333333333333,267.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,91.0,1.5166666666666666,245.12499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,91.5,1.525,225.62499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,99.0,1.65,221.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,99.5,1.6583333333333334,256.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,100.0,1.6666666666666667,287.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,100.5,1.675,311.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,101.0,1.6833333333333333,230.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,101.5,1.6916666666666667,267.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,102.0,1.7,245.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,104.0,1.7333333333333334,203.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,104.5,1.7416666666666667,222.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,105.0,1.75,212.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,105.5,1.7583333333333333,227.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,106.0,1.7666666666666666,215.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,109.5,1.825,219.12499999999994
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,110.0,1.8333333333333333,218.62499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,126.0,2.1,222.37499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,126.5,2.1083333333333334,222.37499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,130.5,2.175,239.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,131.0,2.183333333333333,266.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,131.5,2.191666666666667,280.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,135.5,2.2583333333333333,213.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,136.0,2.2666666666666666,202.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,137.0,2.283333333333333,201.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,137.5,2.2916666666666665,224.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,141.0,2.35,214.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,145.0,2.4166666666666665,247.99999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,145.5,2.425,256.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,146.0,2.433333333333333,250.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,156.5,2.6083333333333334,214.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,157.0,2.6166666666666667,216.99999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,157.5,2.625,219.37499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,159.0,2.65,234.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,159.5,2.658333333333333,211.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,160.5,2.675,200.74999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,163.5,2.725,204.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,164.0,2.7333333333333334,204.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,166.0,2.7666666666666666,201.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,166.5,2.775,208.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,170.5,2.841666666666667,280.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,171.0,2.85,267.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,173.0,2.8833333333333333,260.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,173.5,2.8916666666666666,260.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,180.0,3.0,217.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,180.5,3.0083333333333333,217.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,181.5,3.025,245.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,182.0,3.033333333333333,287.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,182.5,3.0416666666666665,203.37499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,183.0,3.05,254.49999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,183.5,3.058333333333333,272.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,187.0,3.1166666666666667,214.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,187.5,3.125,224.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,188.5,3.1416666666666666,273.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,189.0,3.15,261.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,191.5,3.191666666666667,210.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,192.0,3.2,228.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,194.0,3.2333333333333334,274.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,194.5,3.2416666666666667,241.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,196.0,3.2666666666666666,229.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,198.5,3.308333333333333,299.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,199.0,3.316666666666667,252.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,200.0,3.3333333333333335,274.74999999999994
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,200.5,3.341666666666667,303.12499999999994
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,213.0,3.55,204.49999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,213.5,3.558333333333333,204.49999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,214.0,3.566666666666667,202.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,222.5,3.7083333333333335,218.49999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,223.0,3.716666666666667,202.62499999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,229.0,3.816666666666667,202.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,239.0,3.9833333333333334,207.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,239.5,3.9916666666666667,207.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,252.5,4.208333333333333,229.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,253.0,4.216666666666667,218.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,253.5,4.225,233.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,254.0,4.233333333333333,244.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,262.0,4.366666666666666,219.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,270.0,4.5,207.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,270.5,4.508333333333334,201.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,276.0,4.6,208.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,276.5,4.608333333333333,208.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,289.0,4.816666666666666,234.25
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,289.5,4.825,260.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,311.5,5.191666666666666,207.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,312.0,5.2,208.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,312.5,5.208333333333333,225.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,317.0,5.283333333333333,203.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,317.5,5.291666666666667,240.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,318.5,5.308333333333334,231.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,319.0,5.316666666666666,263.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,319.5,5.325,218.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,320.5,5.341666666666667,243.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,324.0,5.4,229.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,324.5,5.408333333333333,214.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,342.0,5.7,255.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,342.5,5.708333333333333,221.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,344.0,5.733333333333333,220.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,357.5,5.958333333333333,210.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,359.0,5.983333333333333,242.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,359.5,5.991666666666666,204.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,360.0,6.0,243.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,360.5,6.008333333333334,200.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,361.0,6.016666666666667,216.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,372.5,6.208333333333333,213.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,373.0,6.216666666666667,213.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,401.5,6.691666666666666,247.49999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,402.5,6.708333333333333,213.24999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,403.0,6.716666666666667,254.99999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,403.5,6.725,224.74999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,404.0,6.733333333333333,205.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,404.5,6.741666666666666,224.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,410.0,6.833333333333333,272.49999999999994
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,410.5,6.841666666666667,409.0
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,411.0,6.85,358.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,417.5,6.958333333333333,311.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,418.0,6.966666666666667,311.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,440.0,7.333333333333333,275.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,440.5,7.341666666666667,231.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,441.0,7.35,224.99999999999997
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,442.5,7.375,260.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,443.0,7.383333333333334,242.875
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,451.5,7.525,300.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,452.0,7.533333333333333,289.5
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,452.5,7.541666666666667,313.125
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,453.0,7.55,245.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,469.0,7.816666666666666,273.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,469.5,7.825,262.625
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,472.0,7.866666666666666,238.75
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,472.5,7.875,238.375
data\raw\siena\PN14\PN14-2.edf,EEG Fp1,475.5,7.925,201.25
